CONC ROTA DAS BANDEIRAS SA,RT BANDEIRAS,,CRBD
CONC SIST ANHANGBANDEIRANT SA AUTOBAN,AUTOBAN,,ANHB
CONCESSAO METROVIARIA RIO DE JANEIRO SA,METRO RIO,MB,OPRT
CONCHO RESOURCES INC,CONCHO RESOU,,C1XO
CONCORDIA  FIDC,FDC CONCORDI,,CONC
CONCORDIA POLARIS  FIDC,FDC POLARIS,,CPOL
CONFAB INDUSTRIAL SA,CONFAB,N1,CNFB
CONFECCOES LEI BASICA SA,LEI BASICA,,LEIB
CONOCOPHILLIPS,COPHILLIPS,,COPH
CONQUEST FIP EMPRESAS EMERGENTES,FIP CONQUEST,,FCCQ
CONSERVAS ODERICH SA,ODERICH,,ODER
CONSOLIDATED EDISON INC,CONSOLIDATED,,E1DI
CONSORCIO ALFA DE ADMINISTRACAO SA,ALFA CONSORC,,BRGE
CONST NORBERTO ODEBRECHT SA,NORB ODEBREC,,DBRE
CONSTANTINOPLA RECEBIVEIS IMOBILIARIOS FII,FII FED HY,,CTNP
CONSTANTINOPLA RECEBIVEIS IMOBILIARIOS FII,FII FED HY,,FDHY
CONSTELLATION BRANDS INC,CONSTELLATIO,,STZB
CONSTRUAMECCONSTRUCAO AGRICULTURA MECANIZADA SA,CONSTRUAMEC,MB,CAMC
CONSTRUCOES E COMERCIO CAMARGO CORREA SA,CCCAMARGOCOR,,CCCC
CONSTRUTORA ADOLPHO LINDENBERG SA,CONST A LIND,,CALI
CONSTRUTORA BETER SA,CONST BETER,MB,COBE
CONSTRUTORA LIX DA CUNHA SA,LIX DA CUNHA,,LIXC
CONSTRUTORA SULTEPA SA,SULTEPA,,SULT
CONSTRUTORA TENDA SA,TENDA,NM,TEND
CONTAX PARTICIPACOES SA,CONTAX,MB,CARO
COOPER COMPANIES INC,COOPER COMPA,,C1OO
COPACABANA PRINCE PARTICIPACOES SA,COPACABANA,MB,BJUL
COPART INC,COPART INC,,C1PR
COPENE PETROQUIMICA DO NORDESTE SA,COPENE,,CPNE
COPERSUCAR SA,COPERSUCAR,,COPR
COPESUL  CIA PETROQUIMICA DO SUL,COPESUL,,CPSL
COPESUL  FIDC,FDC COPESUL,MB,FCPS
CORE METROPOLIS FUNDO DE INVESTIMENTO IMOBILIARIO,FII CORE MET,,CORM
CORNING INC,CORNING INC,,G1LW
CORPOREOS SERVICOS TERAPEUTICOS SA,CORPOREOS,,CTEP
CORREA RIBEIRO SA COMERCIO E INDUSTRIA,COR RIBEIRO,,CORR
CORTEVA INC,CORTEVA INC,,C1TV
COSAN ALIMENTOS SA,COSAN ALM,,NAAG
COSAN LIMITED,COSAN LTD,,CZLT
COSAN LOGISTICA SA,COSAN LOG,,RLOG
COSAN SA,COSAN,NM,CSAN
COSTA PINTO SA,USIN C PINTO,,UCOP
COSTAR GROUP INC,COSTAR GROUP,,C1GP
COSTCO WHOLESALE CORPORATION,COSTCO,,COWC
COTERRA ENERGY INC,COTERRA ENER,,C1OG
COTY INC,COTY INC,,COTY
COUPA SOFTWARE INC,COUPA SOFTWA,,C1OU
COUSINS PROPERTIES INC,COUSINS PROP,,C2PR
CP CIMENTO E PARTICIPACOES SA,CP CIMENTO,,CPCM
CPFL ENERGIA SA,CPFL ENERGIA,NM,CPFE
CPFL ENERGIAS RENOVAVEIS SA,CPFL RENOVAV,,CPRE
CPFL ENERGIAS RENOVAVEIS SA,CPFL RENOVAV,,ERSA
CPFL GERACAO DE ENERGIA SA,CPFL GERACAO,,CPFG
CPFL PIRATININGA  FIDC,FDC CPFL,MB,FPTG
CPM BRAXIS SA,CPM,,CPMS
CR2 EMPREENDIMENTOS IMOBILIARIOS SA,CR2,,CRDE
CREDIBEL FIDC II  VEICULOS,FDC CREDIBEL,,CRDV
CREDICORP LTD,CREDICORP LT,,B2AP
CREDIT ACCEPTANCE CORP,CREDIT ACCEP,,CRDA
CREDIT SUISSE GROUP AG,CREDIT SUISS,,C1SU
CREDITO CORPORATIVO BRASIL  FIDC,FDC CCB,,CCBF
CREDITO UNIVERSITARIO FIDC,FDC UNIVERSI,,IDLQ
CREDITOS SECURITIZADOS FDO INV IMOB  FII,FII CRED SEC,,FCCS
CREMER SA,CREMER,,CREM
CRH PLC,CRH PLC,,CRHP
CRISPR THERAPEUTICS AG,CRISPR THERA,,C2RS
CRISTAL PIGMENTOS DO BRASIL SA,MILLENNIUM,,TIBR
CROWDSTRIKE HOLDINGS INC,CROWDSTRIKE,,C2RW
CROWN CASTLE INTERNATIONAL CORP,CROWN CASTLE,,C1CI
CRUZEIRO DO SUL EDUCACIONAL SA,CRUZEIRO EDU,NM,CSED
CSHG DESENV SHOP POPULARES FDO INV IMOB  FII,FII CSHG POP,MB,CSHP
CSHG IMOB FOF  FDO INV IMOB  FII,FII CSHG FOF,,HGFF
CSHG JHSF PRIME OFFICES FDO INV IMOB  FII,FII CSHGJHSF,,HGJH
CSHG LOGISTICA FDO INV IMOB  FII,FII CSHG LOG,,HGLG
CSHG PRIME OFFICES FDO INV IMOB  FII,FII CSHGPRIM,,HGPO
CSHG REAL ESTATE FDO INV IMOB  FII,FII HG REAL,,HGRE
CSHG RECEBIVEIS IMOBILIARIOS  FDO INV IMOB  FII,FII CSHG BC,,CSBC
CSHG RECEBIVEIS IMOBILIARIOS FDO INV IMOB  FII,FII CSHG CRI,,HGCR
CSHG RENDA URBANA  FDO INV IMOB  FII,FII CSHG URB,,HGRU
CSHG RESIDENCIAL FDO DE INV IMOB  FII,FII CSHG RSD,,HGRS
CSHG TOP FOFII 2 FDO INV IMOB  FII,FII GAVEA,,GVFF
CSM  CARTOES DE SEGURANCA SA,CSM CARTOES,,CSEG
CSN MINERACAO SA,CSNMINERACAO,N2,CMIN
CSU CARDSYSTEM SA,CSU CARDSYST,NM,CARD
CSX CORP,CSX CORP,,CSXC
CTC  CENTRO DE TECNOLOGIA CANAVIEIRA SA,CTC SA,MA,CTCA
CTEEP  CIA TRANSMISSAO ENERGIA ELETRICA PAULISTA,TRAN PAULIST,N1,TRPL
CTX PARTICIPACOES SA,CTX PART,,CTXP
CUMMINS INC,CUMMINS INC,,C1MI
CURICACA AGROPECUARIA SA,CURICACA,MB,CRCA
CURTUME JANGADAS SA,CURT JANGADA,,JANG
CURY CONSTRUTORA E INCORPORADORA SA,CURY SA,NM,CURY
CVC BRASIL OPERADORA E AGENCIA DE VIAGENS SA,CVC BRASIL,NM,CVCB
CVPAR FUNDO DE INVESTIMENTO IMOBILIARIO DE CRI,FII CVPAR,,CVPR
CVS HEALTH CORPORATION,CVS HEALTH,,CVSH
CYRELA BRAZIL REALTY SAEMPREEND E PART,CYRELA REALT,NM,CYRE
CYRELA CREDITO  FUNDO DE INVESTIMENTO IMOBILIARIO,FII CYRELA,,CYCR
CYRUSONE INC,CYRUSONE INC,,C2ON
D1000 VAREJO FARMA PARTICIPACOES SA,D1000VFARMA,NM,DMVF
DALETH PARTICIPACOES SA,DALETH PART,MB,OPDL
DANAALBARUS SA INDUSTRIA E COMERCIO,ALBARUS,,ALBA
DANAHER CORPORATION,DANAHER CORP,,DHER
DARDEN RESTAURANTS INC,DARDEN RESTA,,D1RI
DATADOG INC,DATADOG INC,,D1DG
DATAMEC SA SIST PROCES DADOS,DATAMEC,,DATA
DATASUL SA,DATASUL,NM,DSUL
DAVITA INC,DAVITA INC,,DVAI
DAYCOVAL VEICULOS FIDC,FDC DAYC VEI,MB,DCVV
DE MAIOGALLO SA IND COM PEC AUTOMOVEIS,MAIO GALLO,,GALO
DEERE  CO,DEERE CO,,DEEC
DEL MONTE AJAX FDO INV IMOB  FII,FII DEL MONT,,DLMT
DELL INC,DELL,,DELL
DELL TECHNOLOGIES INC,DELL TECHNOL,,D1EL
DELTA AIR LINES INC,DELTA,,DEAI
DENALI THERAPEUTICS INC,DENALI THERA,,D2NL
DENTSPLY SIRONA INC,DENTSPLY SIR,,XRAY
DESENVIX ENERGIAS RENOVAVEIS SA,DESENVIX,MA,DVIX
DESKTOP SA,DESKTOP,NM,DESK
DEUTSCHE BANK AKTIENGESELLSCHAFT,DEUTSCHE AK,,DBAG
DEVANT FDO INV NAS CAD PROD AGROIND  FIAGRO IMOB,FIAGRO DEVAN,,DCRA
DEVANT PROPERTIES FUNDO DE INVESTIMENTO IMOB,FII DEVA PRO,,DPRO
DEVANT RECEBIVEIS IMOBILIARIOS FDO INVEST IMOB,FII DEVANT,,DEVA
DEVON ENERGY CORP,DEVON ENERGY,,D1VN
DEXCO SA,DEXCO,NM,DXCO
DEXCOM INC,DEXCOM INC,,D1EX
DEXXOS PARTICIPACOES SA,DEXXOS PAR,N1,DEXP
DF VASCONCELLOS SA OPTIC MEC ALTA PREC,D F VASCONC,,DFVA
DHB INDUSTRIA E COMERCIO SA,D H B,,DHBI
DIAGEO PLC,DIAGEO PL,,DEOP
DIAGNOSTICOS DA AMERICA SA,DASA,NM,DASA
DIAMANTE FDO INV IMOB,FII DIAMANTE,MB,DAMT
DIAMONDBACK ENERGY INC,DIAMONDBACK,,F1AN
DIBENS LEASING SA  ARRENDMERCANTIL,DIBENS LSG,,DBEN
DIGITAL REALTY TRUST INC,DIGITAL REAL,,D1LR
DIJON SA,DIJON,,DJON
DIMED SA DISTRIBUIDORA DE MEDICAMENTOS,DIMED,NM,PNVL
DINAMICA ENERGIA SA,DINAMICA ENE,MB,DNEN
DIRECIONAL ENGENHARIA SA,DIRECIONAL,NM,DIRR
DISCOVER FINANCIAL SERVICES,DISCOVER FIN,,D1FS
DISCOVERY INC,DISCOVERY IN,,DCVY
DISH NETWORK CORP,DISH NETWORK,,D1IS
DISTRIBUIDORA DE PETROLEO DA BAHIA SA,PETROBAHIA,MB,DPBA
DISTRIBUIDORA PROD DE PETR IPIRANGA SA,IPIRANGA DIS,BOLSA,DPPI
DIXIE TOGA SA,DIXIE TOGA,,DXTG
DMCARD CARTOES DE CREDITO SA,DMCARD,,DMCR
DOCAS INVESTIMENTOS SA,DOCAS,,DOCA
DOCUSIGN INC,DOCUSIGN INC,,D1OC
DOHLER SA,DOHLER,,DOHL
DOLLAR GENERAL CORP,DOLLAR GENER,,DGCO
DOLLAR TREE INC,DOLLAR TREE,,DLTR
DOMINION ENERGY INC,DOMINION ENE,,D1OM
DOMINO S PIZZA INC,DOMINOSPIZZA,,D2PZ
DOMMO EMPREENDIMENTOS IMOBILIARIOS SA,DOMMO EMPR,MB,CALA
DOMMO ENERGIA SA,DOMMO,,DMMO
DOMUS POPULI PARTICIPACOES SA,MCM CIMENTOS,,MCMC
DONA ISABEL SA,DONA ISABEL,,DISA
DOORDASH INC,DOORDASH INC,,D2AS
DORADA AGROINDUSTRIAL SA,DORADA AGRO,MB,DRDA
DOTZ SA,DOTZ SA,NM,DOTZ
DOUAT CIA TEXTIL,DOUAT TEXTIL,,ARPS
DOVEL FDO INV IMOB,FII DOVEL,MB,DOVL
DOVER CORP,DOVER CORP,,D1OV
DOW INC,DOW INC,,D1OW
DOWDUPONT INC,DOWDUPONT,,DWDP
DOXIMITY INC,DOXIMITY INC,,D2OC
DR HORTON INC,DR HORTON IN,,D1HI
DR REDDYS LABORATORIES LTD,DR REDDYS LA,,R1DY
DRAFT II PARTICIPACOES SA,DRAFT II,,DRFT
DRAFTKINGS INC,DRAFTKINGS,,D2KN
DROGASIL SA,DROGASIL,NM,DROG
DTCOM  DIRECT TO COMPANY SA,DTCOMDIRECT,,DTCY
DTE ENERGY CO,DTE ENERGY C,,D1TE
DUFRY AG,DUFRY AG,,DAGB
DUFRY SOUTH AMERICA LTD,DUFRYBRAS,,DUFB
DUKE ENERGY CORPORATION,DUKE ENERGY,,DUKB
DUKE REALTY CORP,DUKE REALTY,,D1RE
DUMONT SAAB DO BRASIL SA,DUMONT SAAB,,DMSA
DUPONT DE NEMOURS INC,DUPONT N INC,,DDNB
DURATEX SA,DURATEX,N1,DURA
DURATEX SA,DURATEX,NM,DTEX
DUREX INDUSTRIAL SA,DUREX,,AUTO
DUXXI IMOBILIARIA SA,DUXXI,,DXXI
DUXXI IMOBILIARIA SA,DUXXI,,MTRP
DXC TECHNOLOGY CO,DXC TECHNOLO,,D1XC
DYNAMO PUMA  FDO MUT INV ACOES CL,FIA DYN PUMA,,PUMA
DYNATRACE INC,DYNATRACE IN,,D2TC
E I DU PONT DE NEMOURS AND COMPANY,E I DU PONT,,DUPO
E TRADE FINANCIAL CORP,E TRADE FINA,,E1TF
EAGLE FDO MUTUO INV EMPRS EMERGENTES,FDO EAGLE,,EAGL
EARL GALVEAS OLIVEIRA HOTEL E TUR SA,EARL GALVEAS,,EARL
EASTMAN CHEMICAL CO,EASTMAN CHEM,,E1MN
EATON CORP PLC,EATON CORP P,,E1TN
EBAY INC,EBAY,,EBAY
EBX BRASIL SA,EBX BRASIL,,EBXB
EBX BRASIL SA,EBX BRASIL,,EBXG
EBX BRASIL SA,EBX BRASIL,,CTMN
EBX BRASIL SA,EBX BRASIL,,CTPB
ECISA ENGENHARIA COM E IND SA,ECISA,,ECIS
ECO MULTI COMMODITIES FIDC FINANC AGROPECUARIOS,FDC UNION AG,,UNAG
ECO SECURITIZADORA DIREITOS CRED AGRONEGOCIO SA,ECO SEC AGRO,MB,ECOA
ECOAGRO I FDO INV CADEIAS PROD AGROIND FIAGRO IMOB,FIAGRO ECO,,EGAF
ECOLAB INC,ECOLAB INC,,E1CL
ECONOMICO SA EMPREENDIMENTOS,ECONOMIC EMP,,ECMC
ECOPETROL SA,ECOPETROL SA,,E1CO
ECORODOVIAS CONCESSOES E SERVICOS SA,ECON,,ERDV
ECORODOVIAS INFRAESTRUTURA E LOGISTICA SA,ECORODOVIAS,NM,ECOR
EDISON INTERNATIONAL,EDISON INTER,,E1IX
EDN  ESTIRENO DO NORDESTE SA,EDN,,EDNE
EDP  ENERGIAS DO BRASIL SA,ENERGIAS BR,NM,ENBR
EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA SA,ESCELSA,,ESCE
EDP SAO PAULO DISTRIBUICAO DE ENERGIA SA,EBE,,EBEN
EDWARDS LIFESCIENCES CORP,EDWARDS LIFE,,E1WL
ELASTIC NV,ELASTIC NV,,E2ST
ELEBRA SA ELETRONICA BRASILEIRA,ELEBRA,,ELBR
ELECTRO ACO ALTONA SA,ACO ALTONA,,EALT
ELECTROLUX DO BRASIL SA,ELECTROLUX,,REPA
ELECTRONIC ARTS INC,ELECTR ARTS,,EAIN
ELEKEIROZ SA,ELEKEIROZ,,CQUE
ELEKEIROZ SA,ELEKEIROZ,,ELEK
ELEKEIROZ SA ELND,ELEKEIROZ,,ELND
ELEKTRO REDES SA,ELEKTRO,,EKTR
ELETRAM  ELETRICIDADE DA AMAZONIA SA,ELETRAM,MB,ELTM
ELETROBRAS PARTICIPACOES SA  ELETROPAR,ELETROPAR,,LIPR
ELETROMIDIA SA,ELETROMIDIA,NM,ELMD
ELETRON SA,ELETRON,MB,ETRO
ELETROPAULO METROP ELET SAO PAULO SA,ELETROPAULO,,ELPL
ELETROSILEX SA,ELETROSILEX,,ELSX
ELEVA ALIMENTOS SA,ELEVA,BOLSA,ELEV
ELEVADORES ATLAS SCHINDLER SA,ELEVAD ATLAS,,ELAT
ELI LILLY AND COMPANY,LILLY,,LILY
ELUMA SA INDUSTRIA E COMERCIO,ELUMA,,ELUM
EMAE  EMPRESA METROPAGUAS ENERGIA SA,EMAE,,EMAE
EMBPAR PARTICIPACOES SA,EMBPAR SA,,EPAR
EMBPAR PARTICIPACOES SA,BATTISTELLA,,BTTL
EMBRAER SA,EMBRAER,NM,EMBR
EMBRATEL PARTICIPACOES SA,EMBRATEL PAR,,EBTP
EMC CORPORATION,EMC,,EMCC
EMERSON ELECTRIC CO,EMERSON ELEC,,E1MR
EMPIRICUS TEVA CRIPTOMOEDAS TOP20 FDO IND IE,CRIPTO20 EMP,,CRPT
EMPREENDIMENTOS PAGUE MENOS SA,PAGUE MENOS,NM,PGMN
EMPRESA BRAS DE COMPRESSORES SA EMBRACO,EMBRACO,,EBCO
EMPRESA CONC RODOV DO NORTE SAECONORTE,ECONORTE,,ECNT
EMPRESA CONC RODOV DO SUL SA  ECOSUL,ECOSUL,,ECOS
EMPRESA NAC COM REDITO PART SAENCORPAR,ENCORPAR,,ECPR
ENAUTA PARTICIPACOES SA,ENAUTA PART,NM,ENAT
ENDURANCE DEBT FDO INVEST PART INFRA,FIP END DEBT,,ENDD
ENEL AMERICAS SA,ENEL AMERICA,,E1NI
ENERGETICA SAO PATRICIO SA,SAOPATRICIO,,EGSP
ENERGIA SAO PAULO FDO INV PARTICIPACOES,FIP ENERG SP,,ENSP
ENERGISA ACRE  DISTRIBUIDORA DE ENERGIA SA,ENERGISAACRE,,CEAC
ENERGISA BORBOREMA  DISTRIBUIDORA DE ENERGIA SA,BORBOREMA,,CELB
ENERGISA MATO GROSSO DO SUL  DIST DE ENERGIA SA,ENERSUL,,ENER
ENERGISA MATO GROSSODISTRIBUIDORA DE ENERGIA SA,ENERGISA MT,,ENMT
ENERGISA RONDONIA  DISTRIBUIDORA DE ENERGIA SA,ELE RONDONIA,,CERO
ENERGISA SA,ENERGISA,N2,ENGI
ENERGISA SERGIPE  DIST DE ENERGIA SA,ENERGIPE,,ENSE
ENERGISA SULSUDESTE DISTRIBUIDORA DE ENERGIA SA,ENERG SUL SU,,ESSD
ENERGY RESORT FDO INVEST IMOB,FII ENERGY,,EGYR
ENERTEL ENERGIA E TELEC PART SA,ENERTEL,,ENLT
ENEVA SA,ENEVA,NM,ENEV
ENEVA SA,ENEVA,NM,MPXE
ENGETRONIC DA AMAZONIA SA,ENGEAMAZONIA,,ENZM
ENGIE BRASIL ENERGIA SA,ENGIE BRASIL,NM,EGIE
ENI SPA,ENI SPA,,ENIS
ENJOEI SA,ENJOEI,NM,ENJU
ENPHASE ENERGY INC,ENPHASE ENER,,E2NP
ENTEGRIS INC,ENTEGRIS INC,,E2NT
ENTERGY CORP,ENTERGY CORP,,E1TR
ENTERPRISE PRODUCTS PARTNERS LP,ENTERPRISEPP,,E2PD
EOG RESOURCES INC,EOG RESOURCE,,E1OG
EPAM SYSTEMS INC,EPAM SYSTEMS,,E2PA
EPEDA SIMMONS SA,EPEDA SIM,,EPED
EPILIFE EMPREEND E PARTICIPACOES SA,EPILIFE,MB,EPLF
EPTEEMPPAULISTA TRANSMENERELET SA,EPTE,,EPTE
EQI RECEBIVEIS IMOBILIARIOS FDO DE INV IMOBILIARIO,FII EQI RECE,,EQIR
EQUATORIAL ENERGIA SA,EQUATORIAL,NM,EQTL
EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA SA,EQTLMARANHAO,MB,EQMA
EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA SA,CEMAR,MB,ENMA
EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA SA,EQTL PARA,,EQPA
EQUIFAX INC,EQUIFAX INC,,E1FX
EQUINIX INC,EQUINIX INC,,EQIX
EQUINOR ASA,EQUINOR ASA,,E1QN
EQUITY LIFESTYLE PROPERTIES INC,EQUITY LIFES,,E2LS
EQUITY RESIDENTIAL,EQUITY RESID,,E1QR
ERICSSON LM TELEPHONE CO,ERICSSON LM,,E1RI
ERICSSON TELECOMUNICACOES SA,ERICSSON,,ERIC
ERNESTO NEUGEBAUER SA INDS REUNIDAS,ERN NEUGEBAU,,NEUG
ESSEX PROPERTY TRUST INC,ESSEX PROPER,,E1SS
ESTACIO PARTICIPACOES SA,ESTACIO PART,NM,ESTC
ESTALEIRO MICOM SA,MICOM,,MCOM
ESTALEIRO RIO MAGUARI SA,FV REPAROS,MB,FVRC
ESTEE LAUDER COMPANIES INC,ESTEE LAUDER,,ELCI
ESTOQUE RESIDENCIAL E COMERCIAL RJ FDO INV IMOB,FII ESTOQ RJ,,ERCR
ETERNIT SA,ETERNIT,NM,ETER
ETF BRADESCO IBOVESPA FDO DE INDICE,ETF BRA IBOV,,BOVB
ETF BRADESCO IBRX 100 FUNDO DE INDICE,ETF BRA IBXB,,IBXB
ETF BRADESCO IBRX 100 FUNDO DE INDICE,ETF BRA IRXB,,IRXB
ETF BRADESCO IMAB FUNDO DE INDICE,BRAD IMAB,,IMBB
ETF BRADESCO IMAB5 FUNDO DE INDICE,BRAD IMAB5M,,B5MB
ETF TRIGONO TEVA ACOES M CAPSMALL CAP FDO INDICE,TRG SMIC CAP,,TRIG
ETSY INC,ETSY INC,,E2TS
EUCATEX SA INDUSTRIA E COMERCIO,EUCATEX,N1,EUCA
EURONET WORLDWIDE INC,EURONETWORLD,,E2EF
EUROPA 105  FDO INV IMOB,FII EUROPA,,ERPA
EUROPAR II BANIF FDO INV IMOB  FII,FII EUROP II,,EURD
EVADIN INDUSTRIAS AMAZONIA SA,EVADIN,MB,EVAD
EVEN CONSTRUTORA E INCORPORADORA SA,EVEN,NM,EVEN
EVEN II KINEA FUNDO DE INVESTIMENTO IMOBILIARIO,FII EVEN II,,KEVE
EVEN PERMUTA KINEA FII  FDO INV IMOB,FII EV KINEA,,KINP
EVEREST RE GROUP LTD,EVEREST RE G,,E1VE
EVERGY INC,EVERGY INC,,E1VR
EVERSOURCE ENERGY,EVERSOURCE E,,E1SE
EXACT SCIENCES CORP,EXACT SCIENC,,E2XA
EXCELSIOR ALIMENTOS SA,EXCELSIOR,,BAUH
EXELIXIS INC,EXELIXIS INC,,E2XE
EXELON CORP,EXELON CORP,,E1XC
EXES FUNDO DE INVESTIMENTO IMOBILIARIO,FII EXES,,EXES
EXP WORLD HOLDINGS INC,EXP WORLD H,,E2XP
EXPEDIA GROUP INC,EXPEDIA GROU,,EXGR
EXPEDITORS INTERNATIONAL OF WASHINGTON INC,EXPEDITORS I,,E1XP
EXPERIAN,EXPERIAN,,EPER
EXPRESS SCRIPTS HOLDING COMPANY,EXPRESCRIPTS,,ESRX
EXTRA SPACE STORAGE INC,EXTRA SPACE,,E1XR
EXXON MOBIL CORPORATION,EXXON MOBIL,,EXXO
EZ TEC EMPREEND E PARTICIPACOES SA,EZTEC,NM,EZTC
F5 INC,F5 INC,,F1FI
FABRICA TECIDOS CARLOS RENAUX SA,FAB C RENAUX,,FTRX
FABRIMAR SA INDUSTRIA E COMERCIO,FABRIMARSA,,FAMR
FACEPA FABRICA DE PAPEL DA AMAZONIA SA,FACEPA FAB,MB,FCEP
FAIR ISAAC CORP,FAIR ISAAC C,,F2IC
FAMCRED FIDC MULTISETORIAL,FDC FAMCRED,MB,FAMC
FARIA LIMA CAPITAL RECEB IMOB I  FDO INV IMOB,FII FL RECEB,,FLCR
FARTURA AGROPECUARIA SA,FARTURA AGRO,MB,FRTR
FASTENAL CO,FASTENAL,,FASL
FASTLY INC,FASTLY INC,,F1SL
FATOR AUTOPAN FIDC  CDC VEICULOS,FDC FATOR,MB,ATPN
FATOR EMPREEND IMOBILIARIOS SA,FATOR IMOBIL,,FATO
FATOR VERITA FDO INV IMOB  FII,FII FATOR VE,,VRTA
FAZENDA FRANCO BRASILEIRA SA,FAZ FRANC BR,,FFBR
FAZENDA IZE SA,FAZENDA IZE,,IZEF
FAZENDA PETROPOLIS SA,FAZENDA PETR,,PEPL
FDO BONSUCESSO IDC EMPR CONSIG EM FOLHA,FDC BONSUCES,,BSDC
FDO BRADESCO TEMPLETON VRLQ FI ACOES,FIA BTAM FVL,,TPLT
FDO BRASCAN DE PETROLEO GAS E ENERGFIP,FIP BRASCAN,,BRCP
FDO BRASIL PROPERTY INV IMOBILIARIO,FDO PROPERTY,,FBPY
FDO BRASILIO MACHADO DE INVESTIMENTO IMOBILIARIO,FII BRASILIO,,BMII
FDO DE DESENVOLVIMENTO DO ESPIRITO SANTO  FUNDES,FUNDES,,FDES
FDO DE INV IMOB LEBLON REALTY DESENVOLVIMENTO I,FII LEBLON,,LRDI
FDO DE INV IMOB MAUA CAPITAL HIGH YIELD  FII,FII MAUA HY,,MCHY
FDO DE INV IMOB MAUA CAPITAL MPD DESENV RESID,FII MAUA MPD,,MMPD
FDO DE INV IMOB VOTORANTIM SECURITIES III,FII VOT SIII,,VTRT
FDO DE INV IMOBILIARIO DE CRI INTEGRAL BREI,FII BREI,,IBCR
FDO DE INV IMOBILIARIO DE UNIDADES AUTONOMAS II,FII UNID II,,IDGR
FDO DE INVEST IMOB GUARDIAN MULTIESTRATEGIA I,FII GUARD MU,,GAME
FDO EDUCACAO PARA BRASILFDO INV PARTIC,FIP EDUCACAO,,FEBR
FDO FATOR SINERGIA II  FDO INV EM ACOES,FIA FATOR S2,BOLSA,SINE
FDO FATOR SINERGIA III  FDO INV ACOES,FIA FATOR S3,,SINT
FDO FATOR SINERGIA IV FDO INV ACOES,FIA FATOR IV,,SINQ
FDO FATOR SINERGIA V FDO INV ACOES,FIA FATOR V,,SINC
FDO FATOR SINERGIAFDO MUT INV ACOES CL,FIA FATOR SG,,SING
FDO INV CAD PRO AGRO EXES ARAGUAIA  FIAGRO IMOB,FIAGRO AGRX,,AGRX
FDO INV CADEIAS PROD AGRO RIZA AGRO FIAGRO IMOB,FIAGRO RIZA,,RZAG
FDO INV CADEIAS PROD AGROIND JGP CRED FIAGRO IMOB,FIAGRO JGP,,JGPX
FDO INV DA AMAZONIA,FINAM,,FNAM
FDO INV DO NORDESTE,FINOR,,FNOR
FDO INV EM ACOES PACTUAL INTERNET,FIA INTERNET,,FINT
FDO INV EM QUOTAS DO CHEMICAL FIDC,FQC CHEMICAL,MB,CHEM
FDO INV IMOB  AVM FII,FII AVM,,FAVM
FDO INV IMOB  BTG PACTUAL CREDITO IMOBILIARIO,FII BTG CRI,,BTCR
FDO INV IMOB  BTG PACTUAL METROPOLIS,FII MTRS,,MTRS
FDO INV IMOB  EVEN HOTEL FASANO ITAIM,FII EV HOTEL,,EVHF
FDO INV IMOB  FII ANCAR IC,FII ANCAR IC,MB,ANCR
FDO INV IMOB  FII ANHANGUERA EDUCACIONAL,FII ANH EDUC,,FAED
FDO INV IMOB  FII BM BRASCAN LAJES CORPORATIVAS,FII BMBRC LC,,BMLC
FDO INV IMOB  FII BRLPROP,FII BRLPROP,,BPRP
FDO INV IMOB  FII BTG PACTUAL CORP OFFICE FUND,FII BC FUND,,BRCR
FDO INV IMOB  FII BTG PACTUAL FUNDO DE CRI,FII EXCELLEN,,FEXC
FDO INV IMOB  FII BTG PACTUAL FUNDO DE FUNDOS,FII BC FFII,,BCFF
FDO INV IMOB  FII BTG PACTUAL MALLS,FII BTGMALLS,,BTGM
FDO INV IMOB  FII BTG PACTUAL MALLS,FII BTGMALLS,,WARE
FDO INV IMOB  FII CAMPUS FARIA LIMA,FII CAMPUSFL,,FCFL
FDO INV IMOB  FII CENESP,FII CENESP,,CNES
FDO INV IMOB  FII CEO CYRELA COMMERC PROPERTIES,FII CEO CCP,,CEOC
FDO INV IMOB  FII CYRELA THERA CORPORATE,FII BM THERA,,THRA
FDO INV IMOB  FII EDIFICIO ALMIRANTE BARROSO,FII ALMIRANT,MB,FAMB
FDO INV IMOB  FII EDIFICIO CASTELO,FII CASTELO,,FCAS
FDO INV IMOB  FII EDIFICIO GALERIA,FII GALERIA,,EDGA
FDO INV IMOB  FII ELDORADO,FII ELDORADO,MB,ELDO
FDO INV IMOB  FII FLORIPA SHOPPING,FII FLORIPA,,FLRP
FDO INV IMOB  FII GWI CONDOMINIOS LOGISTICOS,FII GWI LOG,,GWIC
FDO INV IMOB  FII HOSPITAL DA CRIANCA,FII CRIANCA,,HCRI
FDO INV IMOB  FII HOSPITAL NOSSA SRA DE LOURDES,FII LOURDES,,NSLU
FDO INV IMOB  FII HOTEL MAXINVEST,FII HOTEL MX,,HTMX
FDO INV IMOB  FII MAX RETAIL,FII MAX RET,,MAXR
FDO INV IMOB  FII NOVO HORIZONTE,FII NOVOHORI,,NVHO
